measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,North Carolina,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7676.675262777271,9514.467314257196,6074.174871876209
Incidence,Wyoming,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7301.093187192138,8709.315727468826,6063.449080058443
Incidence,Wyoming,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7628.225135435632,9500.979908939798,5916.100923390538
Incidence,Minnesota,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7398.936864311377,8812.255714934812,6172.046854083467
Incidence,Minnesota,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7676.6936815749605,9657.561520015122,5997.82856309207
Incidence,Maryland,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7275.849848954351,8728.091509896742,5982.878883814055
Incidence,Maryland,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7900.383804348113,9965.365878325487,6088.208504981899
Incidence,North Dakota,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7166.932693728543,8519.41727498458,6014.178993198821
Incidence,North Dakota,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7195.602849023101,8885.09302504583,5697.1814908938895
Incidence,Georgia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7674.104272614915,9156.59840951115,6356.276755094167
Incidence,Georgia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,8306.49171158241,10364.740791192087,6531.675860709421
Incidence,Maryland,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7311.7870791271525,8785.349131806379,6022.5975498303105
Incidence,Maryland,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7975.38072075213,10132.951549230083,6158.31453231361
Incidence,Massachusetts,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7601.807961065456,9057.408952788202,6325.3423915695275
Incidence,Massachusetts,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7849.724612856828,9799.662110257703,6150.728398797462
Incidence,Washington,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7789.884973315001,9196.364977241094,6488.77451985332
Incidence,Washington,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7414.6091988470125,9415.541381034378,5644.388644790952
Incidence,Michigan,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7368.791183959331,8739.174658348076,6163.375060922212
Incidence,Michigan,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7567.048040004011,9363.2454748807,5925.976428168732
Incidence,Florida,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,6930.4894888871395,8258.974723183494,5753.853455986133
Incidence,Florida,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7265.7195199562975,8976.326233964175,5640.5936715414855
Incidence,Louisiana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1995,7839.211745529383,9237.449306326205,6606.904173707352
Incidence,Louisiana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1995,7742.651974611718,9577.703265233322,6132.95098042545
Incidence,Florida,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,6928.319525255756,8248.325391752493,5760.6435304071165
Incidence,Florida,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7317.569223147377,9056.603467333014,5698.659607401398
Incidence,Hawaii,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7481.791798765866,8872.353292270827,6277.814924189479
Incidence,Hawaii,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7657.5757710444,9557.051777780342,6022.873878467044
Incidence,Pennsylvania,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7286.027609580527,8606.367245540492,6096.0834062910035
Incidence,Pennsylvania,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,8217.290497562179,10225.026252665697,6420.472701608154
Incidence,West Virginia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7268.228756213696,8618.653394151059,6089.954225842261
Incidence,West Virginia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7448.876023780031,9165.066023013536,5799.629030038947
Incidence,North Dakota,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7145.047237726555,8509.18141202223,5987.171876339312
Incidence,North Dakota,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7213.430368187387,8901.564312184762,5701.641731923677
Incidence,Oklahoma,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7213.236622755885,8501.43060885984,6080.9407348061995
Incidence,Oklahoma,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7251.106802366902,8992.227247902732,5696.374544766513
Incidence,West Virginia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7295.701899371769,8651.139486069078,6104.648013186023
Incidence,West Virginia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7412.448132491735,9183.729522965254,5782.011898143255
Incidence,Missouri,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7251.745982503363,8617.949647388945,6052.713445493965
Incidence,Missouri,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,8725.75071716598,10720.161741299158,6988.664689925524
Incidence,Georgia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7669.770574002212,9144.815336101155,6351.7282158870485
Incidence,Georgia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,8371.513940725323,10507.01213416516,6611.219831156564
Incidence,Oregon,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7431.814921076878,8794.263147774898,6216.281823955774
Incidence,Oregon,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7519.464983508757,9316.715385434061,5936.493018199918
Incidence,Michigan,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7363.854186476939,8736.606356924054,6154.1154247454
Incidence,Michigan,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7627.295915127311,9479.10165163442,5983.662458194248
Incidence,Idaho,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7073.139423442938,8364.578672723877,5912.077669796164
Incidence,Idaho,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7288.4059688953685,9111.747205054366,5675.297397387055
Incidence,New Jersey,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7529.891064403979,8938.44967508398,6259.97627904275
Incidence,New Jersey,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7423.560263925613,9282.35472623937,5806.169713707827
Incidence,Wyoming,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7316.033973515082,8707.239711844444,6111.138083701215
Incidence,Wyoming,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7577.185575785611,9506.491026193318,5891.314964579527
Incidence,Pennsylvania,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7269.245332736651,8639.155260829595,6050.23744751671
Incidence,Pennsylvania,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,8082.614146343829,10063.275897847541,6294.927574617194
Incidence,Minnesota,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7406.035439310277,8856.095243197546,6163.339362989448
Incidence,Minnesota,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7616.208076700551,9539.239857425733,5961.1385566644885
Incidence,Hawaii,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7464.638729896811,8823.110633923903,6256.43190708083
Incidence,Hawaii,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7570.332385721358,9399.602245531109,5950.204398267009
Incidence,Oregon,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7435.324797190336,8809.986108553372,6223.24949132741
Incidence,Oregon,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7589.269352640315,9442.667070747551,5966.843768155028
Incidence,Alabama,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7316.186827421751,8650.19918770037,6141.477606031488
Incidence,Alabama,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7358.145449506609,9047.141450451727,5799.9100667972725
Incidence,Alaska,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7797.634528026864,9328.252640885914,6413.925097685353
Incidence,Alaska,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,8227.099575444492,10309.233516944993,6456.301956273544
Incidence,Alabama,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7324.457044423279,8651.8533781814,6145.659186998309
Incidence,Alabama,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7439.01559274196,9122.1220400885,5875.80591510941
Incidence,Connecticut,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7478.9189796894125,8884.148659412225,6219.10313393134
Incidence,Connecticut,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7659.770889956651,9678.849747347931,5977.6887643379705
Incidence,Wisconsin,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7363.652910863935,8718.279054751723,6153.2999918667665
Incidence,Wisconsin,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7465.987297485654,9212.93246751817,5886.870815314421
Incidence,Idaho,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7090.5077475086455,8375.937566214825,5938.515611314422
Incidence,Idaho,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7247.078155695416,9046.594065455214,5650.70456966328
Incidence,Missouri,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7239.79920719898,8592.88543615339,6051.26732733195
Incidence,Missouri,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,8340.973090295336,10327.02314399305,6666.016074898172
Incidence,Pennsylvania,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7283.926996486253,8627.332172049977,6079.668691425341
Incidence,Pennsylvania,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,8159.604886471303,10192.80694926155,6384.520753991757
Incidence,Wyoming,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7322.176615703724,8719.323843965189,6118.311294106061
Incidence,Wyoming,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7506.938735700128,9441.44732370439,5855.248645820057
Incidence,Nevada,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7607.856689257824,9023.536599943674,6358.470614023197
Incidence,Nevada,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7736.728972662814,9562.877200543287,6037.160552601012
Incidence,Montana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7148.561150849332,8461.348980603974,5980.882914630261
Incidence,Montana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7295.692691748885,9103.412358478698,5725.779038293474
Incidence,Hawaii,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7489.880534857811,8905.276580806725,6301.544214907076
Incidence,Hawaii,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1996,7728.4986623399955,9701.495162387637,6063.545256626225
Incidence,Mississippi,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7106.508126111038,8323.179981982465,5984.713836560179
Incidence,Mississippi,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7331.15313791595,9104.327209662708,5803.504337788545
Incidence,Rhode Island,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7454.679798423026,8825.30614533938,6249.74172915155
Incidence,Rhode Island,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7556.610489379366,9445.46475002615,5923.810809758543
Incidence,Arizona,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7229.850654570723,8555.076766239354,6058.504576224912
Incidence,Arizona,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7399.915236762252,9156.933044656835,5874.111730101375
Incidence,Nebraska,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7202.326199024535,8570.08121940088,6019.836532523232
Incidence,Nebraska,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7229.1750480321725,8959.05844142324,5658.862908415968
Incidence,Arkansas,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7120.0757299197585,8376.52112523906,5979.528511796645
Incidence,Arkansas,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7280.677771948731,9074.527235572776,5750.2555531389835
Incidence,Rhode Island,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7423.723566432544,8781.955972964466,6195.837371055059
Incidence,Rhode Island,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7452.360672247224,9303.100025900067,5871.915616652664
Incidence,Delaware,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7450.739366053976,8842.961085196373,6236.42327250982
Incidence,Delaware,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7677.423741411148,9487.706402824584,6001.269863771917
Incidence,Ohio,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7328.096279105533,8686.795180953874,6138.096358397067
Incidence,Ohio,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1997,7471.165495341465,9243.923906185646,5924.720840760697
Incidence,Alaska,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,7771.384042540214,9279.553270957922,6423.802965852832
Incidence,Alaska,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1998,8125.9876372472145,10204.178040395664,6385.180656157793
